0	2	2697
1	2	6651
2	0	8047
2	1	7611
3	0	6170
3	1	7611
4	0	1640
4	1	7611
5	0	8192
5	1	7611
6	2	5134
7	0	7310
7	1	7477
8	0	1243
8	1	7133
9	0	8192
9	1	7133
10	2	5213
11	0	2448
11	1	7133
12	2	3885
13	2	4703
14	0	1243
14	1	1433
15	0	8192
15	1	1433
16	2	6884
17	2	8242
18	0	4084
18	1	1433
19	0	1243
19	1	2499
20	0	7435
20	1	2499
21	2	4362
22	0	8192
22	1	2904
23	0	3584
23	1	7611
24	0	5033
24	1	7611
25	2	1433
26	0	6889
26	1	1433
27	0	5016
27	1	396
28	2	396
29	2	302
30	2	386
31	2	3133
32	2	3002
33	0	7310
33	1	7611
34	2	5298
35	2	6857
36	2	3781
37	0	1953
37	1	2965
38	2	2965
39	0	7425
39	1	7611
40	0	1500
40	1	2499
41	0	8019
41	1	2499
42	0	8192
42	1	2499
43	0	1615
43	1	2499
44	2	2416
45	0	5016
45	1	2499
46	0	1243
46	1	7320
47	0	8192
47	1	7320
48	0	8192
48	1	6558
49	0	1953
49	1	6558
50	2	2904
51	2	6662
52	2	4024
53	2	1155
54	0	1243
54	1	396
55	2	2550
56	0	1500
56	1	5478
57	2	3583
58	0	2332
58	1	5919
59	0	3756
59	1	5919
60	2	17
61	2	5254
62	0	8192
62	1	3651
63	2	5478
64	2	5155
65	2	8097
66	2	7289
67	2	6558
68	0	8192
68	1	7289
69	0	3024
69	1	2499
70	0	1953
70	1	2499
71	2	608
72	0	8012
72	1	2499
73	0	2003
73	1	5478
74	2	5919
75	0	1953
75	1	5919
76	0	8019
76	1	7611
77	2	7611
78	2	7906
79	0	8192
79	1	5478
80	2	3211
81	2	6967
82	0	8192
82	1	8133
83	0	4284
83	1	1443
84	0	7310
84	1	1443
85	2	1397
86	0	2448
86	1	1443
87	2	3677
88	0	1243
88	1	5155
89	0	7451
89	1	5155
90	0	8192
90	1	6683
91	2	7759
92	2	1008
93	2	5903
94	2	7428
95	0	5414
95	1	6804
96	2	2752
97	2	4484
98	2	1607
99	0	4315
99	1	5478
100	0	21
100	1	2499
101	0	1953
101	1	6651
102	0	2641
102	1	2499
103	0	8533
103	1	4363
104	0	2769
104	1	5254
105	2	450
106	2	8375
107	0	2003
107	1	450
108	2	6540
109	2	3917
110	2	4702
111	2	4521
112	2	5217
113	2	6320
114	2	8499
115	2	7567
116	2	7320
117	2	8189
118	2	5263
119	0	7451
119	1	8097
120	0	6368
120	1	2499
121	2	2034
122	2	2499
123	2	5825
124	0	1953
124	1	379
125	0	7451
125	1	2499
126	2	1276
127	2	4154
128	0	4315
128	1	2499
129	2	6530
130	0	7637
130	1	7611
131	0	6329
131	1	7611
132	0	7310
132	1	6804
133	2	6804
134	0	8533
134	1	6804
135	0	1243
135	1	5478
136	0	7657
136	1	5478
137	0	8019
137	1	5478
138	0	1243
138	1	6804
139	2	8129
140	2	6078
141	0	7766
141	1	5478
142	2	6591
143	0	1953
143	1	3299
144	0	7310
144	1	3299
145	2	6569
146	0	7775
146	1	2965
147	0	5496
147	1	2965
148	0	4527
148	1	8097
149	0	7435
149	1	1607
150	2	1652
151	0	8192
151	1	1652
152	0	4500
152	1	1652
153	0	4084
153	1	1652
154	0	1500
154	1	1652
155	0	6775
155	1	1652
156	0	6773
156	1	5478
157	2	5038
158	2	730
159	0	1243
159	1	6558
160	0	325
160	1	6558
161	0	8533
161	1	2499
162	0	2174
162	1	2499
163	0	8192
163	1	5155
164	2	3815
165	0	8192
165	1	5853
166	2	7039
167	0	8192
167	1	239
168	2	1356
169	0	8192
169	1	6400
170	0	4527
170	1	2499
171	0	8533
171	1	1395
172	0	7310
172	1	1395
173	0	6331
173	1	1395
174	0	3709
174	1	4154
175	2	635
176	0	7451
176	1	5919
177	2	5307
178	2	7981
179	2	7695
180	0	8047
180	1	7897
181	0	5168
181	1	7897
182	2	4165
183	0	8192
183	1	6628
184	0	6617
184	1	6628
185	0	1254
185	1	6628
186	0	7435
186	1	6628
187	0	8192
187	1	4154
188	0	826
188	1	4154
189	0	5507
189	1	2499
190	0	7310
190	1	7289
191	2	1395
192	0	21
192	1	4864
193	0	2448
193	1	4864
194	2	1085
195	0	5142
195	1	3817
196	0	8192
196	1	3817
197	0	2003
197	1	1607
198	0	8192
198	1	1607
199	0	1953
199	1	1395
200	2	6852
201	0	8192
201	1	1395
202	0	8584
202	1	8430
203	0	7310
203	1	8430
204	0	1243
204	1	8430
205	0	592
205	1	8430
206	0	2174
206	1	1777
207	0	8192
207	1	1777
208	0	21
208	1	1777
209	2	6615
210	0	6773
210	1	396
211	0	2769
211	1	7729
212	0	6368
212	1	7729
213	2	2693
214	0	6288
214	1	2499
215	2	5349
216	0	1953
216	1	5478
217	2	1767
218	2	5377
219	2	657
220	2	1443
221	2	4708
222	2	194
223	0	1953
223	1	1607
224	2	7552
225	0	8192
225	1	6591
226	0	1953
226	1	1652
227	0	5135
227	1	4283
228	2	639
229	2	5995
230	2	2991
231	0	2448
231	1	2904
232	2	2290
233	0	1239
233	1	1433
234	0	1953
234	1	1433
235	0	1953
235	1	7611
236	2	4431
237	0	8192
237	1	2898
238	2	1428
239	0	1953
239	1	5222
240	2	3299
241	0	3829
241	1	3299
242	0	8546
242	1	3299
243	2	6840
244	0	8192
244	1	3818
245	0	8192
245	1	4283
246	0	1953
246	1	4283
247	2	1470
248	0	8192
248	1	7622
249	2	1689
250	2	4591
251	2	5366
252	2	7475
253	0	4084
253	1	6881
254	2	4978
255	2	5873
256	2	2813
257	0	6775
257	1	396
258	0	8192
258	1	396
259	0	4084
259	1	5222
260	2	5222
261	2	7098
262	2	4097
263	0	8192
263	1	6569
264	0	7451
264	1	2267
